requirementId,conformanceClass,resourceClass,property,obligation,minCount,maxCount,range,controlledVocabulary,severity,messages,remediation,sourceStandard,sourceClause,localRationale,shapeId,shapeFile,constraintKey,positiveFixtureId,negativeFixtureId
MOLIT-QUAL-MAP-001-P-SOURCEQUALITYELEMENT-001,"[""quality""]","[""https://data.molit.go.kr/def/molit-dcat-ap#QualityMappingStatement""]",https://data.molit.go.kr/def/molit-dcat-ap#sourceQualityElement,MUST,1,1,"[""http://www.w3.org/2004/02/skos/core#Concept"",""http://www.w3.org/ns/shacl#IRI""]",[],Violation,"[{""language"":""en"",""text"":""Identify the source quality element.""}]","Set https://data.molit.go.kr/def/molit-dcat-ap#sourceQualityElement to between 1 and 1 value(s) on each target resource. Encode every https://data.molit.go.kr/def/molit-dcat-ap#sourceQualityElement value with the required class, datatype, or node kind: http://www.w3.org/2004/02/skos/core#Concept, http://www.w3.org/ns/shacl#IRI.",MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-MAP-001-P-SOURCEQUALITYELEMENT-001,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMappingStatementShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityMappingStatementShape:0001,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-MAP-001-P-SOURCEQUALITYELEMENT-001
MOLIT-QUAL-MAP-001-P-MAPPEDQUALITYMETRIC-001,"[""quality""]","[""https://data.molit.go.kr/def/molit-dcat-ap#QualityMappingStatement""]",https://data.molit.go.kr/def/molit-dcat-ap#mappedQualityMetric,MUST,,1,"[""http://www.w3.org/ns/dqv#Metric"",""http://www.w3.org/ns/shacl#IRI""]",[],Violation,"[{""language"":""en"",""text"":""Identify at most one target DQV metric; unmapped and not-published entries have none.""}]","Reduce https://data.molit.go.kr/def/molit-dcat-ap#mappedQualityMetric to at most 1 value(s) on each target resource. Encode every https://data.molit.go.kr/def/molit-dcat-ap#mappedQualityMetric value with the required class, datatype, or node kind: http://www.w3.org/ns/dqv#Metric, http://www.w3.org/ns/shacl#IRI.",MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-MAP-001-P-MAPPEDQUALITYMETRIC-001,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMappingStatementShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityMappingStatementShape:0002,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-MAP-001-P-MAPPEDQUALITYMETRIC-001
MOLIT-QUAL-MAP-001-P-QUALITYLOSSDISPOSITION-001,"[""quality""]","[""https://data.molit.go.kr/def/molit-dcat-ap#QualityMappingStatement""]",https://data.molit.go.kr/def/molit-dcat-ap#qualityLossDisposition,MUST,1,1,"[""http://www.w3.org/ns/shacl#IRI""]","[""https://data.molit.go.kr/id/concept/quality-loss-disposition/irreversible-loss"",""https://data.molit.go.kr/id/concept/quality-loss-disposition/lossless"",""https://data.molit.go.kr/id/concept/quality-loss-disposition/not-published"",""https://data.molit.go.kr/id/concept/quality-loss-disposition/reversible-loss"",""https://data.molit.go.kr/id/concept/quality-loss-disposition/unmapped""]",Violation,"[{""language"":""en"",""text"":""State whether the source quality result was preserved, recoverable, lost, unmapped, or withheld.""}]","Set https://data.molit.go.kr/def/molit-dcat-ap#qualityLossDisposition to between 1 and 1 value(s) on each target resource. Use only these allowed value(s) for https://data.molit.go.kr/def/molit-dcat-ap#qualityLossDisposition: https://data.molit.go.kr/id/concept/quality-loss-disposition/irreversible-loss, https://data.molit.go.kr/id/concept/quality-loss-disposition/lossless, https://data.molit.go.kr/id/concept/quality-loss-disposition/not-published, https://data.molit.go.kr/id/concept/quality-loss-disposition/reversible-loss, https://data.molit.go.kr/id/concept/quality-loss-disposition/unmapped. Encode every https://data.molit.go.kr/def/molit-dcat-ap#qualityLossDisposition value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#IRI.",MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-MAP-001-P-QUALITYLOSSDISPOSITION-001,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMappingStatementShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityMappingStatementShape:0003,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-MAP-001-P-QUALITYLOSSDISPOSITION-001
MOLIT-QUAL-LINK-001-P-PATH-7CC75844D0-001,"[""quality""]","[""http://www.w3.org/ns/dqv#QualityMeasurement""]",^http://www.w3.org/ns/dqv#hasQualityMeasurement,MUST,,,[],[],Violation,"[{""language"":""en"",""text"":""A quality measurement must be computed on exactly the dataset or datasets that link to it with dqv:hasQualityMeasurement.""},{""language"":""ko"",""text"":""품질 측정값의 dqv:computedOn 집합은 해당 측정값을 dqv:hasQualityMeasurement로 연결한 데이터셋 집합과 일치해야 한다.""}]","Change ^http://www.w3.org/ns/dqv#hasQualityMeasurement so the target satisfies every comparison, qualified-value, or logical component declared by https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMeasurementDatasetCoherenceShape.",MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-LINK-001-P-PATH-7CC75844D0-001,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMeasurementDatasetCoherenceShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityMeasurementDatasetCoherenceShape:0001,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-LINK-001-P-PATH-7CC75844D0-001
MOLIT-QUAL-MEASURE-001-P-COMPUTEDON-001,"[""quality""]","[""http://www.w3.org/ns/dqv#QualityMeasurement""]",http://www.w3.org/ns/dqv#computedOn,MUST,1,1,"[""http://www.w3.org/ns/dcat#Dataset""]",[],Violation,"[{""language"":""ko"",""text"":""품질 측정값은 측정 대상 데이터셋 하나를 가리켜야 한다.""}]","Set http://www.w3.org/ns/dqv#computedOn to between 1 and 1 value(s) on each target resource. Encode every http://www.w3.org/ns/dqv#computedOn value with the required class, datatype, or node kind: http://www.w3.org/ns/dcat#Dataset.",MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-MEASURE-001-P-COMPUTEDON-001,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMeasurementShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityMeasurementShape:0001,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-MEASURE-001-P-COMPUTEDON-001
MOLIT-QUAL-MEASURE-001-P-ISMEASUREMENTOF-001,"[""quality""]","[""http://www.w3.org/ns/dqv#QualityMeasurement""]",http://www.w3.org/ns/dqv#isMeasurementOf,MUST,1,1,"[""http://www.w3.org/ns/shacl#IRI""]","[""https://data.molit.go.kr/id/metric/completeness"",""https://data.molit.go.kr/id/metric/logical-consistency"",""https://data.molit.go.kr/id/metric/positional-accuracy"",""https://data.molit.go.kr/id/metric/temporal-accuracy"",""https://data.molit.go.kr/id/metric/timeliness""]",Violation,"[{""language"":""ko"",""text"":""품질 측정항목은 승인된 품질 metric IRI여야 한다.""}]","Set http://www.w3.org/ns/dqv#isMeasurementOf to between 1 and 1 value(s) on each target resource. Use only these allowed value(s) for http://www.w3.org/ns/dqv#isMeasurementOf: https://data.molit.go.kr/id/metric/completeness, https://data.molit.go.kr/id/metric/logical-consistency, https://data.molit.go.kr/id/metric/positional-accuracy, https://data.molit.go.kr/id/metric/temporal-accuracy, https://data.molit.go.kr/id/metric/timeliness. Encode every http://www.w3.org/ns/dqv#isMeasurementOf value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#IRI.",MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-MEASURE-001-P-ISMEASUREMENTOF-001,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMeasurementShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityMeasurementShape:0002,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-MEASURE-001-P-ISMEASUREMENTOF-001
MOLIT-QUAL-MEASURE-001-P-VALUE-001,"[""quality""]","[""http://www.w3.org/ns/dqv#QualityMeasurement""]",http://www.w3.org/ns/dqv#value,MUST,1,1,[],[],Violation,"[{""language"":""ko"",""text"":""품질 측정값은 숫자 하나여야 한다.""}]",Set http://www.w3.org/ns/dqv#value to between 1 and 1 value(s) on each target resource.,MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-MEASURE-001-P-VALUE-001,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMeasurementShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityMeasurementShape:0003,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-MEASURE-001-P-VALUE-001
MOLIT-QUAL-MEASURE-001-P-UNITMEASURE-001,"[""quality""]","[""http://www.w3.org/ns/dqv#QualityMeasurement""]",http://purl.org/linked-data/sdmx/2009/attribute#unitMeasure,MUST,1,1,"[""http://www.w3.org/ns/shacl#IRI""]","[""http://qudt.org/vocab/unit/DAY"",""http://qudt.org/vocab/unit/HR"",""http://qudt.org/vocab/unit/M"",""http://qudt.org/vocab/unit/MIN"",""http://qudt.org/vocab/unit/PERCENT"",""http://qudt.org/vocab/unit/SEC""]",Violation,"[{""language"":""ko"",""text"":""측정 단위는 QUDT Unit IRI를 사용해야 한다.""}]","Set http://purl.org/linked-data/sdmx/2009/attribute#unitMeasure to between 1 and 1 value(s) on each target resource. Use only these allowed value(s) for http://purl.org/linked-data/sdmx/2009/attribute#unitMeasure: http://qudt.org/vocab/unit/DAY, http://qudt.org/vocab/unit/HR, http://qudt.org/vocab/unit/M, http://qudt.org/vocab/unit/MIN, http://qudt.org/vocab/unit/PERCENT, http://qudt.org/vocab/unit/SEC. Encode every http://purl.org/linked-data/sdmx/2009/attribute#unitMeasure value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#IRI.",MOLIT DCAT-AP 1.0 quality module,MOLIT-QUAL-MEASURE-001-P-UNITMEASURE-001,Executable local constraint in shacl/molit-quality.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#QualityMeasurementShape,shacl/molit-quality.ttl,shacl/molit-quality.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23QualityMeasurementShape:0004,POS-QUALITY-QUALITY-CATALOG,NEG-MUT-QUAL-MEASURE-001-P-UNITMEASURE-001
MOLIT-REC-DS-001,"[""publication-policy""]","[""http://www.w3.org/ns/dcat#Dataset""]",,SHOULD,,,[],[],Warning,"[{""language"":""ko"",""text"":""공개 가능한 기관 단위 계보 설명을 권고한다.""},{""language"":""ko"",""text"":""운영 문의를 받을 기관 연락 지점을 권고한다. 승인된 기관 role mailbox를 사용하며 1.0.0-rc.1에서는 전화번호를 게시하지 않는다.""}]","Correct these constrained path(s) on the target: http://purl.org/dc/terms/provenance, http://www.w3.org/ns/dcat#contactPoint; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DatasetContactRecommendation.",MOLIT DCAT-AP 1.0 recommended module,MOLIT-REC-DS-001,Executable local constraint in shacl/molit-recommended.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DatasetContactRecommendation,shacl/molit-recommended.ttl,shacl/molit-recommended.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23DatasetContactRecommendation,POS-PUBLICATION-POLICY-GEO-CATALOG,NEG-MUT-REC-DS-001-P-CONTACTPOINT-001
MOLIT-REC-DIST-001,"[""publication-policy""]","[""http://www.w3.org/ns/dcat#Distribution""]",,SHOULD,,,[],[],Warning,"[{""language"":""ko"",""text"":""파일 배포본에는 SPDX checksum을 권고한다.""}]",Correct these constrained path(s) on the target: http://spdx.org/rdf/terms#checksum; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DistributionChecksumRecommendation.,MOLIT DCAT-AP 1.0 recommended module,MOLIT-REC-DIST-001,Executable local constraint in shacl/molit-recommended.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DistributionChecksumRecommendation,shacl/molit-recommended.ttl,shacl/molit-recommended.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23DistributionChecksumRecommendation,POS-PUBLICATION-POLICY-GEO-CATALOG,NEG-MUT-REC-DIST-001-P-CHECKSUM-001
MOLIT-REC-QUAL-001,"[""publication-policy""]","[""https://data.molit.go.kr/def/molit-dcat-ap#DataspaceOfferingMetadata""]",,SHOULD,,,[],[],Warning,"[{""language"":""ko"",""text"":""운영 자격을 검토할 때 사용하는 외부 registry 증거 IRI를 권고한다.""}]",Correct these constrained path(s) on the target: https://data.molit.go.kr/def/molit-dcat-ap#qualificationEvidence; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#OfferingQualificationEvidenceRecommendation.,MOLIT DCAT-AP 1.0 recommended module,MOLIT-REC-QUAL-001,Executable local constraint in shacl/molit-recommended.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#OfferingQualificationEvidenceRecommendation,shacl/molit-recommended.ttl,shacl/molit-recommended.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23OfferingQualificationEvidenceRecommendation,POS-PUBLICATION-POLICY-PUBLICATION-OFFERING-QUALIFICATION,NEG-MUT-REC-QUAL-001-P-QUALIFICATIONEVIDENCE-001
MOLIT-REC-DS-001-P-CONTACTPOINT-001,"[""publication-policy""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://www.w3.org/ns/dcat#contactPoint,SHOULD,1,,"[""http://www.w3.org/2006/vcard/ns#Kind""]",[],Warning,"[{""language"":""ko"",""text"":""운영 문의를 받을 기관 연락 지점을 권고한다. 승인된 기관 role mailbox를 사용하며 1.0.0-rc.1에서는 전화번호를 게시하지 않는다.""}]","Add http://www.w3.org/ns/dcat#contactPoint until each target resource has at least 1 value(s). Encode every http://www.w3.org/ns/dcat#contactPoint value with the required class, datatype, or node kind: http://www.w3.org/2006/vcard/ns#Kind.",MOLIT DCAT-AP 1.0 recommended module,MOLIT-REC-DS-001-P-CONTACTPOINT-001,Executable local constraint in shacl/molit-recommended.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DatasetContactRecommendation,shacl/molit-recommended.ttl,shacl/molit-recommended.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23DatasetContactRecommendation:0001,POS-PUBLICATION-POLICY-GEO-CATALOG,NEG-MUT-REC-DS-001-P-CONTACTPOINT-001
MOLIT-REC-DS-001-P-PROVENANCE-001,"[""publication-policy""]","[""http://www.w3.org/ns/dcat#Dataset""]",http://purl.org/dc/terms/provenance,SHOULD,1,,[],[],Warning,"[{""language"":""ko"",""text"":""공개 가능한 기관 단위 계보 설명을 권고한다.""}]",Add http://purl.org/dc/terms/provenance until each target resource has at least 1 value(s).,MOLIT DCAT-AP 1.0 recommended module,MOLIT-REC-DS-001-P-PROVENANCE-001,Executable local constraint in shacl/molit-recommended.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DatasetContactRecommendation,shacl/molit-recommended.ttl,shacl/molit-recommended.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23DatasetContactRecommendation:0002,POS-PUBLICATION-POLICY-GEO-CATALOG,NEG-MUT-REC-DS-001-P-PROVENANCE-001
MOLIT-REC-DIST-001-P-CHECKSUM-001,"[""publication-policy""]","[""http://www.w3.org/ns/dcat#Distribution""]",http://spdx.org/rdf/terms#checksum,SHOULD,1,,"[""http://spdx.org/rdf/terms#Checksum""]",[],Warning,"[{""language"":""ko"",""text"":""파일 배포본에는 SPDX checksum을 권고한다.""}]","Add http://spdx.org/rdf/terms#checksum until each target resource has at least 1 value(s). Encode every http://spdx.org/rdf/terms#checksum value with the required class, datatype, or node kind: http://spdx.org/rdf/terms#Checksum.",MOLIT DCAT-AP 1.0 recommended module,MOLIT-REC-DIST-001-P-CHECKSUM-001,Executable local constraint in shacl/molit-recommended.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#DistributionChecksumRecommendation,shacl/molit-recommended.ttl,shacl/molit-recommended.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23DistributionChecksumRecommendation:0001,POS-PUBLICATION-POLICY-GEO-CATALOG,NEG-MUT-REC-DIST-001-P-CHECKSUM-001
MOLIT-REC-QUAL-001-P-QUALIFICATIONEVIDENCE-001,"[""publication-policy""]","[""https://data.molit.go.kr/def/molit-dcat-ap#DataspaceOfferingMetadata""]",https://data.molit.go.kr/def/molit-dcat-ap#qualificationEvidence,SHOULD,1,,"[""http://www.w3.org/ns/shacl#IRI""]",[],Warning,"[{""language"":""ko"",""text"":""운영 자격을 검토할 때 사용하는 외부 registry 증거 IRI를 권고한다.""}]","Add https://data.molit.go.kr/def/molit-dcat-ap#qualificationEvidence until each target resource has at least 1 value(s). Encode every https://data.molit.go.kr/def/molit-dcat-ap#qualificationEvidence value with the required class, datatype, or node kind: http://www.w3.org/ns/shacl#IRI.",MOLIT DCAT-AP 1.0 recommended module,MOLIT-REC-QUAL-001-P-QUALIFICATIONEVIDENCE-001,Executable local constraint in shacl/molit-recommended.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#OfferingQualificationEvidenceRecommendation,shacl/molit-recommended.ttl,shacl/molit-recommended.ttl#property:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23OfferingQualificationEvidenceRecommendation:0001,POS-PUBLICATION-POLICY-PUBLICATION-OFFERING-QUALIFICATION,NEG-MUT-REC-QUAL-001-P-QUALIFICATIONEVIDENCE-001
MOLIT-GEO-TYPE-003,"[""geo"",""network""]",[],,MUST,,,"[""http://www.opengis.net/ont/geosparql#wktLiteral""]",[],Violation,"[{""language"":""en"",""text"":""dcat:bbox must be a closed, single-ring 2D WKT Polygon in the candidate profile.""}]","Replace the target value with one encoded as http://www.opengis.net/ont/geosparql#wktLiteral. Make the target lexical form satisfy sh:pattern ""^<[^>]+>\\s+POLYGON\\s*[(][(]"".",MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-TYPE-003,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#BoundingBoxGeometryTypeShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23BoundingBoxGeometryTypeShape,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-TYPE-003
MOLIT-GEO-ENCODING-003,"[""geo"",""network""]",[],,MUST,,,[],[],Violation,"[{""language"":""ko"",""text"":""bbox와 centroid는 CRS84, EPSG:4326, 3857, 5179 또는 5186을 명시한 WKT 또는 GML literal이어야 한다.""}]","Correct the target so it satisfies every direct or logical branch of https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#BoundingGeometryCrsShape, then rerun its conformance module.",MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-ENCODING-003,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#BoundingGeometryCrsShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23BoundingGeometryCrsShape,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-ENCODING-003
MOLIT-GEO-TYPE-004,"[""geo"",""network""]",[],,MUST,,,"[""http://www.opengis.net/ont/geosparql#wktLiteral""]",[],Violation,"[{""language"":""en"",""text"":""dcat:centroid must be a 2D WKT Point in the candidate profile.""}]","Replace the target value with one encoded as http://www.opengis.net/ont/geosparql#wktLiteral. Make the target lexical form satisfy sh:pattern ""^<[^>]+>\\s+POINT\\s*[(]"".",MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-TYPE-004,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#CentroidGeometryTypeShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23CentroidGeometryTypeShape,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-TYPE-004
MOLIT-GEO-LINK-002,"[""geo"",""network""]",[],,MUST,,,[],[],Violation,"[{""language"":""ko"",""text"":""geometry serialization을 사용하는 모든 카탈로그 자원에 공간 공개 수준이 있어야 한다.""}]","Correct these constrained path(s) on the target: ((^http://www.w3.org/ns/locn#geometry/^http://purl.org/dc/terms/spatial)|(^http://www.opengis.net/ont/geosparql#hasGeometry/^http://purl.org/dc/terms/spatial)|(^http://www.opengis.net/ont/geosparql#hasDefaultGeometry/^http://purl.org/dc/terms/spatial)|(^http://www.opengis.net/ont/geosparql#defaultGeometry/^http://purl.org/dc/terms/spatial)|(^http://www.opengis.net/ont/geosparql#hasBoundingBox/^http://purl.org/dc/terms/spatial)|(^http://www.opengis.net/ont/geosparql#hasCentroid/^http://purl.org/dc/terms/spatial)|^http://purl.org/dc/terms/spatial), https://data.molit.go.kr/def/molit-dcat-ap#spatialDisclosureLevel; then rerun shape https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#GeometryLiteralLinkShape.",MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-LINK-002,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#GeometryLiteralLinkShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23GeometryLiteralLinkShape,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-LINK-001-P-PATH-BFC98936CC-001
MOLIT-GEO-ENCODING-002,"[""geo"",""network""]",[],,MUST,,,"[""http://www.opengis.net/ont/geosparql#gmlLiteral""]",[],Violation,"[{""language"":""ko"",""text"":""GeoSPARQL GML literal의 루트 geometry 요소는 CRS84, EPSG:4326, 3857, 5179 또는 5186 srsName을 명시해야 한다.""}]","Replace the target value with one encoded as http://www.opengis.net/ont/geosparql#gmlLiteral. Make the target lexical form satisfy sh:pattern ""^\\s*(<[?]xml[^>]*>\\s*)?<[^>]*\\ssrsName\\s*=\\s*['\""]http://www[.]opengis[.]net/def/crs/(OGC/1[.]3/CRS84|EPSG/0/(4326|3857|5179|5186))['\""][^>]*>"".",MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-ENCODING-002,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#GmlGeometryCrsShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23GmlGeometryCrsShape,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-ENCODING-002
MOLIT-GEO-TYPE-002,"[""geo"",""network""]",[],,MUST,,,"[""http://www.opengis.net/ont/geosparql#gmlLiteral""]",[],Violation,"[{""language"":""en"",""text"":""The candidate GML subset supports GML 3.2 Point only.""}]","Replace the target value with one encoded as http://www.opengis.net/ont/geosparql#gmlLiteral. Make the target lexical form satisfy sh:pattern ""^\\s*(<[?]xml[^>]*>\\s*)?<(?:[A-Za-z_][A-Za-z0-9_.-]*:)?Point(?:\\s|>)"".",MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-TYPE-002,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#GmlGeometryTypeShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23GmlGeometryTypeShape,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-TYPE-002
MOLIT-GEO-ENCODING-004,"[""geo"",""network""]",[],,MUST,,,[],[],Violation,"[{""language"":""ko"",""text"":""locn:geometry는 geometry node IRI·blank node 또는 CRS84, EPSG:4326, 3857, 5179, 5186을 명시한 WKT·GML literal이어야 한다.""}]","Correct the target so it satisfies every direct or logical branch of https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#LocationGeometryEncodingShape, then rerun its conformance module.",MOLIT DCAT-AP 1.0 spatial module,MOLIT-GEO-ENCODING-004,Executable local constraint in shacl/molit-spatial.ttl; the source clause and fixture links are reviewed separately.,https://data.molit.go.kr/shape/molit-dcat-ap/1.0.0-rc.1#LocationGeometryEncodingShape,shacl/molit-spatial.ttl,shacl/molit-spatial.ttl#node-shape:https%3A%2F%2Fdata.molit.go.kr%2Fshape%2Fmolit-dcat-ap%2F1.0.0-rc.1%23LocationGeometryEncodingShape,POS-GEO-GEO-CATALOG,NEG-MUT-GEO-ENCODING-004
